LK[V]MF[SO]	sname-vlight	3	4	Deshalb stellt Clooney Fragen .
LK[V]MF[SO]Q	sname-vlight	2	3	Stellt Clooney Fragen ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Clooney Fragen stellt .
VF[S]LK[V]MF[O]	sname-vlight	2	5	Bertolt Brecht stellt einen Antrag .
VF[O]LK[V]MF[S]	sname-vlight	5	2	Einen Antrag stellt Bertolt Brecht .
LK[V]MF[SO]	sname-vlight	4	6	Deshalb stellt Bertolt Brecht einen Antrag .
LK[V]MF[SO]Q	sname-vlight	3	5	Stellt Bertolt Brecht einen Antrag ?
MF[SO]VC[V]	sname-vlight	3	5	Weil Bertolt Brecht einen Antrag stellt .
VF[S]LK[V]MF[O]	sname-vlight	1	4	Gillette spielt eine Rolle .
VF[O]LK[V]MF[S]	sname-vlight	4	2	Eine Rolle spielt Gillette .
LK[V]MF[SO]	sname-vlight	3	5	Deshalb spielt Gillette eine Rolle .
LK[V]MF[SO]Q	sname-vlight	2	4	Spielt Gillette eine Rolle ?
MF[SO]VC[V]	sname-vlight	2	4	Weil Gillette eine Rolle spielt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	RTL nimmt Rücksicht .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Rücksicht nimmt RTL .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb nimmt RTL Rücksicht .
LK[V]MF[SO]Q	sname-vlight	2	3	Nimmt RTL Rücksicht ?
MF[SO]VC[V]	sname-vlight	2	3	Weil RTL Rücksicht nimmt .
VF[S]LK[V]MF[O]	sname-vlight	2	4	Günter Jauch nimmt Abschied .
VF[O]LK[V]MF[S]	sname-vlight	4	1	Abschied nimmt Günter Jauch .
LK[V]MF[SO]	sname-vlight	4	5	Deshalb nimmt Günter Jauch Abschied .
LK[V]MF[SO]Q	sname-vlight	3	4	Nimmt Günter Jauch Abschied ?
MF[SO]VC[V]	sname-vlight	3	4	Weil Günter Jauch Abschied nimmt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Merkel hegt Hoffnungen .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Hoffnungen hegt Merkel .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb hegt Merkel Hoffnungen .
LK[V]MF[SO]Q	sname-vlight	2	3	Hegt Merkel Hoffnungen ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Merkel Hoffnungen hegt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Degas nimmt Einfluss .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Einfluss nimmt Degas .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb nimmt Degas Einfluss .
LK[V]MF[SO]Q	sname-vlight	2	3	Nimmt Degas Einfluss ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Degas Einfluss nimmt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Vietnam leistet Widerstand .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Widerstand leistet Vietnam .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb leistet Vietnam Widerstand .
LK[V]MF[SO]Q	sname-vlight	2	3	Leistet Vietnam Widerstand ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Vietnam Widerstand leistet .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Anke übt Kritik .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Kritik übt Anke .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb übt Anke Kritik .
LK[V]MF[SO]Q	sname-vlight	2	3	Übt Anke Kritik ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Anke Kritik übt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Bonn treibt Sport .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Sport treibt Bonn .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb treibt Bonn Sport .
LK[V]MF[SO]Q	sname-vlight	2	3	Treibt Bonn Sport ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Bonn Sport treibt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	EnBW bezieht Stellung .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Stellung bezieht EnBW .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb bezieht EnBW Stellung .
LK[V]MF[SO]Q	sname-vlight	2	3	Bezieht EnBW Stellung ?
MF[SO]VC[V]	sname-vlight	2	3	Weil EnBW Stellung bezieht .
